HSISID,NAME,ADDRESS1,CITY,RESTAURANTOPENDATE,X,Y,CRITICAL_VIOLATIONS
4092017727,Whole Foods Market #10611 Culinary,5055 Arco ST ,CARY,2017-11-03T00:00:00.000Z,-78.88191924,35.83347908,14.0
4092016942,DUNKIN DONUTS BASKIN ROBBINS #342104,2740 NC HWY 55 ,CARY,2015-06-29T00:00:00.000Z,-78.87101554,35.78562539,3.0
4092016695,TIJUANA FLATS #193,7165 OKELLY CHAPEL  RD ,CARY,2014-05-16T00:00:00.000Z,-78.88824644,35.84415135,5.0
4092018100,Sweetwaters Coffee & Tea,726 SLASH PINE DR,CARY,2019-05-14T00:00:00.000Z,-78.90892711,35.83075427,0.0
4092016979,FRANK THEATRES,1140 PARKSIDE MAIN ST ,CARY,2015-07-10T00:00:00.000Z,-78.88929435,35.84836238,13.0
4092017626,NO. 1 PHO,5025 ARCO ST ,CARY,2017-06-01T00:00:00.000Z,-78.88191924,35.83347908,13.0
4092017487,JOHNNY'S PIZZA,96 CORNERSTONE DR ,CARY,2016-12-02T00:00:00.000Z,-78.85232757,35.79108879,5.0
4092017162,JIMMY JOHN'S #3436,2012 BOULDERSTONE WAY ,CARY,2016-02-23T00:00:00.000Z,-78.84859346,35.79156535,19.0
4092017728,Whole Foods Market #10611 Specialty,5055 Arco ST ,CARY,2017-11-03T00:00:00.000Z,-78.88191924,35.83347908,4.0
4092014708,Starbucks Coffee #9364,2840 NC HWY 55,CARY,2006-10-23T00:00:00.000Z,-78.8706007,35.78940016,1.0
4092016897,FIVE GUYS 1710,1121 PARKSIDE MAIN ST.,CARY,2015-03-25T00:00:00.000Z,-78.88929435,35.84836238,3.0
4092017720,Built Custom Burgers,5033 Arco ST ,Cary,2017-11-03T00:00:00.000Z,-78.88191924,35.83347908,0.0
4092015697,Subway,10130 Green Level Church  Rd Suite 300,CARY,2010-08-03T00:00:00.000Z,-78.90107787,35.82060358,4.0
4092017726,Whole Foods Market #10611 Meat/Seafood,5055 Arco ST ,CARY,2017-11-03T00:00:00.000Z,-78.88191924,35.83347908,2.0
4092017195,STARBUCKS #23309,1015 PARKSIDE MAIN ST ,CARY,2016-04-07T00:00:00.000Z,-78.88790674,35.84638553,1.0
4092025283,H Mart Thai Koon Nine,1961 HIGH HOUSE RD,CARY,2019-09-23T00:00:00.000Z,-78.84865444,35.78921622,0.0
4092017654,HARRIS TEETER 138 STARBUCKS,98 CORNERSTONE DR ,CARY,2017-06-28T00:00:00.000Z,-78.85187583,35.79044843,1.0
4092017010,NAZARA INDIAN BISTRO,1945 HIGH HOUSE RD ,CARY,2015-08-21T00:00:00.000Z,-78.84865444,35.78921622,19.0
4092017779,Whichwich,1130 Parkside Main ST ,Cary,2018-01-19T00:00:00.000Z,-78.88929435,35.84836238,7.0
4092018010,Levity Raleigh,1224 Parkside Main ST ,Cary,2018-12-21T00:00:00.000Z,-78.88929435,35.84836238,0.0
4092018049,Lemon Shark Poke,2000 Boulderstone WAY ,Cary,2019-02-05T00:00:00.000Z,-78.84859346,35.79156535,0.0
4092015798,BOJANGLES,3025 WINSTON HILL DR ,CARY,2010-10-21T00:00:00.000Z,-78.84654757,35.78948112,12.0
4092017607,TROPICAL SMOOTHIE CAFE NC23,1385 BRADFORD VIEW PL ,CARY,2017-05-16T00:00:00.000Z,-78.84660394,35.79351906,2.0
4092018037,Sophie's Grill and Bar,2734 NC 55 ,Cary,2019-01-24T00:00:00.000Z,-78.87104808,35.78541877,0.0
4092016652,JERSEY MIKE'S SUBS,7177 OKELLY CHAPEL RD ,CARY,2014-03-21T00:00:00.000Z,-78.88824644,35.84415135,2.0
4092016270,DOHERTY'S IRISH PUB & RESTAURANT,1979 HIGH HOUSE RD ,CARY,2012-10-01T00:00:00.000Z,-78.84865444,35.78921622,15.0
4092016638,TARGET CAFE #2784,7129 OKELLY CHAPEL RD ,CARY,2014-03-05T00:00:00.000Z,-78.88560741,35.84442227,4.0
4092016807,TAZIKI'S RTP,7161 O'KELLY CHAPEL ROAD,CARY,2014-11-13T00:00:00.000Z,-78.88824644,35.84415135,5.0
4092017583,RICCI'S TRATTORIA,10110 GREENLEVEL CHURCH RD ,CARY,2017-04-12T00:00:00.000Z,-78.90107787,35.82060358,4.0
4092017203,CHUY'S #72,1035 PARKSIDE MAIN ST ,CARY,2016-04-12T00:00:00.000Z,-78.88869026,35.84658961,14.0
4092016936,BURGER 21,14220 BRADFORD GREEN SQUARE ,CARY,2015-06-01T00:00:00.000Z,-78.84558396,35.79325638,16.0
4092016727,HARRIS TEETER #236 STARBUCKS,7145  O'KELLY CHAPEL RD ,CARY,2014-08-04T00:00:00.000Z,-78.88824644,35.84415135,1.0
4092017491,MOE'S SOUTHWEST GRILL #100789,5020 ARCO ST ,CARY,2016-12-16T00:00:00.000Z,-78.88191924,35.83347908,12.0
4092017729,Whole Foods Market #10611 Produce,5055 Arco ST ,CARY,2017-11-03T00:00:00.000Z,-78.88191924,35.83347908,0.0
4092018007,Sushi at the Park,1163 Parkside Main ST ,Cary,2018-12-03T00:00:00.000Z,-78.88929435,35.84836238,0.0
4092018004,Publix 1552 Deli,1552 Emissary DR ,CARY,2018-11-07T00:00:00.000Z,0.0,0.0,0.0
4092015942,RED BOWL ASIAN BISTRO,2020 BOULDERSTONE WAY ,CARY,2011-05-18T00:00:00.000Z,-78.84859346,35.79156535,16.0
4092015575,TRIBECA TAVERN,500 LEDGESTONE WAY ,CARY,2010-02-19T00:00:00.000Z,-78.84803797,35.79230683,19.0
4092017938,SoHot,1937 High House RD ,Cary,2018-09-20T00:00:00.000Z,-78.84865444,35.78921622,14.0
4092016899,NOODLES 865,1120 PARKSIDE MAIN ST.,CARY,2015-03-30T00:00:00.000Z,-78.88929435,35.84836238,9.0
4092017614,STELLINO'S,1150 PARKSIDE MAIN ST ,CARY,2017-05-09T00:00:00.000Z,-78.88929435,35.84836238,5.0
4092016927,SHEETZ 555,4010 CONVENIENCE LN ,CARY,2015-04-24T00:00:00.000Z,-78.89476815,35.86024024,1.0
4092018188,DUNKIN' DONUTS #350706,10030 GREEN LEVEL CHURCH  RD ,CARY,2019-09-27T00:00:00.000Z,-78.90107787,35.82060358,0.0
4092017204,THE HICKORY TAVERN #26,1156 PARKSIDE MAIN ST ,CARY,2016-04-12T00:00:00.000Z,-78.88929435,35.84836238,11.0
4092016945,PANERA #1806,1004 PARKSIDE MAIN ST ,CARY,2015-06-04T00:00:00.000Z,-78.88643041,35.84618552,9.0
4092017509,SZECHUAN HEAT,1216 PARKSIDE MAIN ST ,CARY,2017-02-02T00:00:00.000Z,-78.88929435,35.84836238,9.0
4092017573,BLUE FOX INDIAN CUISINE,2250 GATHERING PARK CIR ,CARY,2017-04-20T00:00:00.000Z,-78.85752223,35.82041548,14.0
4092014375,Hong Kong #1 Chinese Restaurant,2720 NC HWY 55 ,CARY,2005-09-02T00:00:00.000Z,-78.87112496,35.7849366,13.0
4092018079,Courtyard by Marriott Parkside Town Commons Food Service,1008 Parkside Main ST ,Cary,2019-03-21T00:00:00.000Z,-78.88576102,35.84626616,0.0
4092018126,MOD Pizza #576,336 SEMBLER LN,CARY,2019-07-15T00:00:00.000Z,-78.90353481,35.82487513,0.0
4092016558,DAVE AND BUSTERS,1105 WALNUT ST ,CARY,2013-11-04T00:00:00.000Z,-78.76025493,35.77377018,7.0
4092011958,Goodberry's Creamery,2325 Davis Dr ,CARY,1996-11-15T00:00:00.000Z,-78.84745125,35.78961368,3.0
4092017901,Vaishno Bhog,810 E Chatham ST ,CARY,2018-07-11T00:00:00.000Z,-78.76305622,35.79140272,3.0
4092017865,THE SHINY DINER,1550 BUCK JONES RD ,CARY,2018-06-22T00:00:00.000Z,-78.74458848,35.763805,13.0
4092017919,Diced,7157 O'Kelley Chapel RD ,CARY,2018-09-06T00:00:00.000Z,-78.88824644,35.84415135,3.0
4092014662,Starbucks #9840,1107 Walnut ST ,CARY ,2006-08-18T00:00:00.000Z,-78.76025493,35.77377018,1.0
4092014271,Salvio's Pizzeria,2428 SW Cary Pkwy,CARY ,2005-03-07T00:00:00.000Z,-78.82085718,35.76363975,7.0
4092014709,Biscuitville #175 ,2820 NC HWY 55,CARY ,2006-10-19T00:00:00.000Z,-78.87065621,35.78859981,9.0
4092013461,Pine Hollow Golf Club Food Service,3300 GARNER RD ,CLAYTON,2001-11-30T00:00:00.000Z,-78.50626539,35.67653726,2.0
4092017657,ZAXBY'S #66201,1341 N MAIN ST ,FUQUAY VARINA,2017-08-07T00:00:00.000Z,-78.77669551,35.59243122,16.0
4092018172,Jersey Boy Subs #001,943 E BROAD ST,FUQUAY VARINA,2019-09-06T00:00:00.000Z,-78.78267729999999,35.59366026,0.0
4092015153,Starbucks,1380 N Main ST ,FUQUAY VARINA,2008-06-24T00:00:00.000Z,-78.77523409,35.59178475,0.0
4092016188,BURGER KING #6063,1299 N MAIN ST ,FUQUAY VARINA,2012-05-31T00:00:00.000Z,-78.77869475,35.59221744,5.0
4092015421,QUALITY INN FOOD SERVICE,511 N JUDD PKY NE ,FUQUAY VARINA,2009-06-16T00:00:00.000Z,-78.78040573,35.59061253,0.0
4092015336,LOS TRES MAGUEYES,401 WAKE CHAPEL RD ,FUQUAY VARINA,2009-02-06T00:00:00.000Z,-78.80006934,35.5907222,12.0
4092015485,AVIATOR BREWING TAP HOUSE,600 E BROAD ST ,FUQUAY VARINA,2009-10-07T00:00:00.000Z,-78.79392899,35.59279145,2.0
4092016769,SMITHFIELD'S CHICKEN N BAR-B-QUE,1440 E BROAD ST ,FUQUAY VARINA,2014-10-10T00:00:00.000Z,-78.77463279,35.59446528,8.0
4092014233,Sheetz,1655 N Main Street,FUQUAY VARINA,2005-01-26T00:00:00.000Z,-78.76014426,35.59694528,1.0
4092013899,Little Caesars,1320 N Main ST ,FUQUAY VARINA,2003-09-10T00:00:00.000Z,-78.77764359,35.59047244,17.0
4092016559,KING CHINESE BUFFET,1029 E BROAD ST ,FUQUAY VARINA,2013-11-05T00:00:00.000Z,-78.78267729999999,35.59366026,32.0
4092016421,MEI WEI ASIAN DINER,1424 N MAIN ST ,FUQUAY VARINA,2013-05-07T00:00:00.000Z,-78.77067049,35.59261337,9.0
4092013725,Milano's Pizza,7509 Purfoy Rd ,FUQUAY VARINA,2002-11-25T00:00:00.000Z,-78.77314692,35.59150607,5.0
4092016340,BAGELS PLUS,100 DICKENS DR ,FUQUAY VARINA,2013-01-08T00:00:00.000Z,-78.81143203,35.61536881,9.0
4092016589,AVIATOR BREW #2,209 TECHNOLOGY PARK LN ,FUQUAY VARINA,2013-12-19T00:00:00.000Z,-78.80852643,35.61969631,0.0
4092014991,J & S New York Pizza,500 E Broad ST ,FUQUAY VARINA,2007-10-26T00:00:00.000Z,-78.79469674,35.59304361,3.0
4092014404,CHICK-FIL-A,1460 N MAIN ST ,FUQUAY VARINA,2005-10-18T00:00:00.000Z,-78.76924504,35.59378425,3.0
4092016005,HIBACHI & CO,708  N JUDD PKY ,FUQUAY VARINA,2011-09-20T00:00:00.000Z,-78.77907529,35.59233799,4.0
4092016622,WINGIN'IT BAR AND GRILLE,1625 N MAIN ST ,FUQUAY VARINA,2014-02-28T00:00:00.000Z,-78.76146466,35.59674096,2.0
4092017698,HWY 55 BURGERS SHAKES & FRIES,3421 N MAIN ST ,FUQUAY VARINA,2017-10-13T00:00:00.000Z,-78.72370094,35.62481705,9.0
4092017510,COMFORT INN BREAKFAST FUQUAY VARINA,7616 PURFOY RD ,FUQUAY VARINA,2017-02-06T00:00:00.000Z,-78.77411286,35.59000199,3.0
4092015613,CARILLON OF FUQUAY FOOD SERVICE,6576  JOHNSON POND RD ,FUQUAY VARINA,2010-04-16T00:00:00.000Z,-78.7562397,35.60358821,10.0
4092016969,JOYCE AND FAMILY RESTAURANT,129 N MAIN ST ,FUQUAY VARINA,2015-07-07T00:00:00.000Z,-78.80056831,35.58594643,11.0
4092016432,JUS' ENUFF HOME COOKIN',736 N MAIN ST ,FUQUAY VARINA,2013-05-24T00:00:00.000Z,-78.78937826,35.59075636,4.0
4092014571,Moe's Southwest Grill,1406 E Broad ST,FUQUAY VARINA,2006-04-26T00:00:00.000Z,-78.77524481,35.59427198,0.0
4092015740,LA TAQUERIA,973 E BROAD ST ,FUQUAY VARINA,2010-10-18T00:00:00.000Z,-78.78267729999999,35.59366026,4.0
4092014269,Subway,1326 N Main ST ,FUQUAY VARINA,2005-02-10T00:00:00.000Z,-78.77764359,35.59047244,0.0
4092014186,Waffle House,1412 N Main ST ,FUQUAY VARINA,2004-11-17T00:00:00.000Z,-78.77205894,35.59255233,2.0
4092016251,ANNAS PIZZERIA,138 S MAIN ST ,FUQUAY VARINA,2012-09-04T00:00:00.000Z,-78.80003832,35.58309804,3.0
4092014098,Assagios Pizzeria Ristorante,7417 SUNSET LAKE RD ,FUQUAY VARINA,2004-07-19T00:00:00.000Z,-78.77604319,35.59548799,3.0
4092016548,GARIBALDI TRATTORIA PIZZA E PASTA,900 N MAIN ST ,FUQUAY VARINA,2014-06-13T00:00:00.000Z,-78.78690994,35.59111677,17.0
4092016130,HIGHGROVE ESTATE,1613  S MAIN ST ,FUQUAY VARINA,2012-03-07T00:00:00.000Z,-78.80703781,35.55650194,4.0
4092016515,SUBWAY #54848 @ WALMART,1057 E BROAD ST ,FUQUAY VARINA,2013-09-24T00:00:00.000Z,-78.78143109,35.59257744,1.0
4092016671,Triple Barrel Tavern,2221 N GRASSLAND DR ,FUQUAY VARINA,2014-04-28T00:00:00.000Z,-78.81032894,35.615651799999995,11.0
4092017788,KING WOK,7405 SUNSET LAKE RD ,FUQUAY VARINA,2018-02-08T00:00:00.000Z,-78.77604319,35.59548799,24.0
4092013768,Ruby Tuesday's,1260 N Main St ,FUQUAY VARINA,2003-02-24T00:00:00.000Z,-78.78112808,35.5912681,5.0
4092013291,Biscuitville # 169,605 STELLATA DR ,FUQUAY VARINA,2001-03-01T00:00:00.000Z,-78.78197965,35.59136738,5.0
4092010236,El Dorado #3,112 E VANCE ST ,FUQUAY VARINA,1991-04-19T00:00:00.000Z,-78.79884512,35.581700299999994,4.0
4092016755,GOLDEN CHINA,1324 N MAIN ST ,FUQUAY VARINA,2014-09-18T00:00:00.000Z,-78.77764359,35.59047244,16.0
4092018109,Panera Bread #6073,1330 N MAIN ST,FUQUAY VARINA,2019-06-05T00:00:00.000Z,-78.77807837,35.59144011,0.0
4092011828,Taco Bell,1384 N MAIN ST ,FUQUAY VARINA,1996-01-02T00:00:00.000Z,-78.7742089,35.59204807,1.0
4092017268,WENDYS #6317,1374 N MAIN ST ,FUQUAY VARINA,2016-08-19T00:00:00.000Z,-78.77582077,35.59164945,5.0
4092012198,Windsor Point Restaurant,1221 BROAD ST,FUQUAY VARINA,1998-02-27T00:00:00.000Z,-78.80163084,35.59974785,8.0
4092015783,JUMBO CHINA RESTUARANT ,1518 BROAD ST ,FUQUAY VARINA,2011-08-12T00:00:00.000Z,-78.80361325,35.60361937,18.0
4092011132,Bojangles,1400 N MAIN ST ,FUQUAY VARINA,1992-08-10T00:00:00.000Z,-78.77334916,35.59221914,13.0
4092017866,DAIRY QUEEN #40925,1408 N MAIN ST ,FUQUAY VARINA,2018-06-26T00:00:00.000Z,-78.77235694,35.59259203,5.0
4092013297,Willow Creek Exxon,1133 OLD HONEYCUTT RD ,FUQUAY VARINA,2001-03-08T00:00:00.000Z,-78.75761891,35.58333571,10.0
4092012135,Arby's Restaurant,1401 N MAIN ST ,FUQUAY VARINA,1997-10-08T00:00:00.000Z,-78.77338743,35.59327205,17.0
4092017999,APPLEBEES GRILL & BAR,1480 N MAIN  ST ,FUQUAY VARINA ,2018-12-13T00:00:00.000Z,-78.76682544,35.59397891,0.0
4092015891,AVIATOR SMOKEHOUSE,525 Broad  ST ,FUQUAY VARINA ,2011-02-18T00:00:00.000Z,-78.79375457,35.59301324,14.0
4092014423,Nil's Cafe,513 E Broad ST ,FUQUAY-VARINA,2005-11-10T00:00:00.000Z,-78.7940251,35.59342774,13.0
4092017217,THE MASON JAR TAVERN,305 S MAIN ST ,FUQUAY-VARINA,2016-04-28T00:00:00.000Z,-78.79935598,35.58164085,7.0
4092017904,One Stop Market,101 Dickens RD ,FUQUAY-VARINA,2018-08-17T00:00:00.000Z,-78.81133237,35.61594652,2.0
4092011419,R.J.'S Place,712 N MAIN ST ,FUQUAY-VARINA,1991-04-23T00:00:00.000Z,-78.79096842,35.59123326,3.0
4092017059,HARDEE'S #1655,1560 N BROAD ST ,FUQUAY-VARINA,2015-10-15T00:00:00.000Z,-78.80353813,35.60445873,9.0
4092017638,"THE MASON JAR LAGER COMPANY, LLC",351 E BROAD ST ,FUQUAY-VARINA,2017-06-30T00:00:00.000Z,-78.79693034,35.59529758,0.0
4092017650,CONNECTIONS CAFE,8000 PURFOY RD ,FUQUAY-VARINA,2017-07-25T00:00:00.000Z,-78.77357718,35.57846701,15.0
4092016711,El Lobo Mexican Restaurant,1301 E. Broad Street,Fuquay-Varina,2014-06-25T00:00:00.000Z,-78.77604319,35.59548799,7.0
4092017050,FAINTING GOAT BREWING COMPANY,330 S MAIN ST ,FUQUAY-VARINA,2015-10-08T00:00:00.000Z,-78.80007214,35.58136729,0.0
4092016976,MCDONALDS #28653,1409 N MAIN ST ,FUQUAY-VARINA,2015-07-14T00:00:00.000Z,-78.77166576,35.59372894,4.0
4092017223,EGGS UP GRILL #17,1436 N MAIN ST ,FUQUAY-VARINA,2016-05-10T00:00:00.000Z,-78.77067049,35.59261337,1.0
4092016719,Firehouse Subs #917,1303 N MAIN ST ,FUQUAY-VARINA,2014-07-21T00:00:00.000Z,-78.77762987,35.59227964,4.0
4092017881,Daddy D's BBQ,1526 Broad ST ,FUQUAY-VARINA,2018-06-20T00:00:00.000Z,-78.80365428,35.60369755,10.0
4092016799,KUMO SUSHI & HIBACHI,2916 N MAIN  ST ,FUQUAY-VARINA,2014-11-04T00:00:00.000Z,-78.73259449999999,35.61559182,6.0
4092017825,PASTA DI PIZZA,2916 N MAIN ST ,FUQUAY-VARINA,2018-04-12T00:00:00.000Z,-78.73259449999999,35.61559182,6.0
4092017642,Dan Sushi Hibachi,1313 N Main ST ,Fuquay-Varina,2017-07-13T00:00:00.000Z,-78.77762987,35.59227964,6.0
4092017911,Oaklyn Springs Brewery,2912 N Main ST ,Fuquay-Varina,2018-08-30T00:00:00.000Z,-78.73259449999999,35.61559182,0.0
4092017989,Vicious Fishes Brewery Tap & Kitchen,132 S Fuquay AVE ,Fuquay-Varina,2018-12-03T00:00:00.000Z,-78.79867758,35.5832391,0.0
4092016083,NEW RAINBOW CHINESE RESTAURANT,3427 N Main St ,FUQUAY-VARINA,2012-01-31T00:00:00.000Z,-78.72584265,35.62514941,9.0
4092014483,Tacos Mexico,1430 N Main ST ,FUQUAY-VARINA,2005-12-08T00:00:00.000Z,-78.77067049,35.59261337,13.0
4092017967,Abbey Road Tavern & Grill,711 N Main ST ,Fuquay-Varina,2018-10-30T00:00:00.000Z,-78.79214145,35.59183755,0.0
4092016964,SUBWAY #42484,3429 N MAIN ST ,FUQUAY-VARINA,2015-06-18T00:00:00.000Z,-78.72584265,35.62514941,4.0
4092016802,THE MILL,146 S. MAIN STREET,FUQUAY-VARINA,2014-10-30T00:00:00.000Z,-78.80003768,35.58300202,0.0
4092017962,DUNKIN DONUTS,1450 N MAIN ST ,FUQUAY-VARINA,2018-10-26T00:00:00.000Z,-78.76831493,35.59359443,5.0
4092017889,Jimmy John's #3665,724 N Judd PKY ,FUQUAY-VARINA,2018-07-23T00:00:00.000Z,-78.77910027,35.59327738,0.0
4092017216,SHEETZ #598,1885 N BROAD ST ,FUQUAY-VARINA,2016-04-22T00:00:00.000Z,-78.80807717,35.61018975,0.0
4092017548,ZEERA INDIAN RESTAURANT,1311 E BROAD ST ,FUQUAY-VARINA,2017-03-09T00:00:00.000Z,-78.77604319,35.59548799,7.0
4092017248,CELLAR 55,1351 E BROAD ST ,FUQUAY-VARINA,2016-06-15T00:00:00.000Z,-78.77604319,35.59548799,0.0
4092017477,HARRIS TEETER #283 STARBUCKS,T8101 FAYETTEVILLE RD ,FUQUAY-VARINA,2016-12-09T00:00:00.000Z,0.0,0.0,0.0
4092017579,CHIPOTLE #3024,1385 N MAIN ST ,FUQUAY-VARINA,2017-04-18T00:00:00.000Z,-78.77436558,35.59279213,6.0
4092014748,Jersey Mike's,701 N Main ST,FUQUAY-VARINA,2006-10-31T00:00:00.000Z,-78.79264626,35.59174507,4.0
4092015718,NEW WHITE OAK GRILL & LOUNGE,7901 WHITE OAK  RD ,GARNER,2010-09-30T00:00:00.000Z,-78.57506068,35.6721705,6.0
4092016306,WINGATE BY WYNDHAM BREAKFAST,1542 MECHANICAL BLVD ,GARNER,2012-11-16T00:00:00.000Z,-78.64395289,35.72536501,3.0
4092014002,OUTBACK STEAKHOUSE #3467,845 US Hwy 70 W,GARNER,2004-03-04T00:00:00.000Z,0.0,0.0,7.0
4092017040,BEST WESTERN PLUS EDISON INN FOODSERVICE,1595 MECHANICAL BLVD ,GARNER,2015-10-27T00:00:00.000Z,-78.64471806,35.72391732,3.0
4092016202,Aversboro Restaurant and Sports Bar,1411 AVERSBORO RD ,GARNER,2012-06-08T00:00:00.000Z,-78.61625078,35.69374714,9.0
4092013798,Chili's Grill and Bar #867,115 Carillon Dr ,GARNER,2003-04-16T00:00:00.000Z,-78.58321782,35.6933369,11.0
4092016527,STARBUCKS TARGET #1104,2700 TIMBER DR ,GARNER,2013-10-08T00:00:00.000Z,-78.6384816,35.71532719,1.0
4092017205,LOWES FOODS #185 DELI,1845 AVERSBORO RD ,GARNER,2015-06-05T00:00:00.000Z,-78.61583976,35.68506666,2.0
4092017186,STARBUCKS #25115,180 CABELA DR ,GARNER,2016-03-29T00:00:00.000Z,-78.58356211,35.69799194,2.0
4092014031,China King,1861 Aversboro Rd,GARNER,2004-04-26T00:00:00.000Z,-78.61583976,35.68506666,3.0
4092015443,MoonRunners Saloon,1506 US 70 HWY W ,GARNER,2009-08-12T00:00:00.000Z,-78.6462377,35.72377782,19.0
4092015210,Moe's Southwest Grill #205,168 SHENSTONE BLVD ,GARNER,2008-07-21T00:00:00.000Z,-78.58054205,35.69110315,2.0
4092015993,ANGIE'S RESTAURANT,1340 W GARNER RD ,GARNER,2011-09-09T00:00:00.000Z,-78.62350502,35.71734578,9.0
4092017033,LONGHORN 5556,300 CONSERVATION RD ,GARNER,2015-09-17T00:00:00.000Z,-78.58232284,35.69664726,5.0
4092012262,International House Of Pancakes,1450 Us 70 Hwy ,GARNER,1998-06-22T00:00:00.000Z,-78.6425865,35.72139768,5.0
4092014964,Kaze Japanese Steakhouse,1227 Timber  DR E ,GARNER,2007-09-28T00:00:00.000Z,-78.57544773,35.68894454,6.0
4092014485,Cappolla's Pizza & Grill,1857 Aversboro RD,GARNER,2006-01-18T00:00:00.000Z,-78.61583976,35.68506666,3.0
4092014196,Buffalo Wild Wings # 113,148 Shenstone BLVD ,GARNER,2004-12-03T00:00:00.000Z,-78.58054205,35.69110315,3.0
4092014511,New Japan Express,225 Shenstone BLVD,GARNER,2006-02-17T00:00:00.000Z,-78.58054205,35.69110315,4.0
4092014580,Subway #37200,138 SHENSTONE BLVD ,GARNER,2006-04-21T00:00:00.000Z,-78.58054205,35.69110315,3.0
4092016905,HIBACHI CHINA 88,239 TIMBER DR.,GARNER,2015-04-13T00:00:00.000Z,-78.60613102,35.68500723,14.0
4092014225,Pizza Hut #9107,1805 Aversboro Rd,GARNER,2005-01-18T00:00:00.000Z,-78.61707161,35.6858565,2.0
4092014001,Logan's Roadhouse,1000 Timber DR E ,GARNER,2004-03-05T00:00:00.000Z,-78.58103206,35.68893829,3.0
4092016956,CITY BARBEQUE- GARNER,110 CABELA DR ,GARNER,2015-06-12T00:00:00.000Z,-78.58356211,35.69799194,7.0
4092017297,WENDY'S #6318,1020 TIMBER  DR ,GARNER,2016-08-26T00:00:00.000Z,-78.58097867,35.68948859,5.0
4092016658,LA ROMA PIZZA,1322 FIFTH AVE ,GARNER,2014-04-03T00:00:00.000Z,-78.6218586,35.70948463,2.0
4092017070,THE BEERDED LADY,1350 FIFTH AVE ,GARNER,2015-10-29T00:00:00.000Z,-78.6218586,35.70948463,1.0
4092014768,Taqueria La Zacatecana,520 Village CT,GARNER,2007-01-10T00:00:00.000Z,-78.61859506,35.70774919,14.0
4092016818,LOCKED & LOADED GRILL,305 MCCORMICK STREET,GARNER,2014-11-14T00:00:00.000Z,-78.64232111,35.72321181,5.0
4092017569,CHIPOTLE #2950,69 EAGLE WING WAY ,GARNER,2017-03-09T00:00:00.000Z,-78.58456747,35.69767694,1.0
4092013805,McDonald's #28245,110 Carillon Dr ,GARNER,2003-04-23T00:00:00.000Z,-78.58282245,35.69257858,4.0
4092012119,Target #1104 Cafe,2700 Timber  DR ,GARNER,1997-09-10T00:00:00.000Z,-78.6384816,35.71532719,0.0
4092018165,Summertime Tea & Smoothie,1350 FIFTH AVE,GARNER,2019-08-27T00:00:00.000Z,-78.6218586,35.70948463,0.0
4092016734,GROCERY BOY JR.,1912 W GARNER  RD ,GARNER,2014-08-22T00:00:00.000Z,-78.6258069,35.72598424,0.0
4092016935,TACO BELL #30930,1125 US HIGHWAY 70 W ,GARNER,2015-05-21T00:00:00.000Z,0.0,0.0,3.0
4092018186,Carolina Fish Fry,1566 BENSON RD,GARNER,2019-09-26T00:00:00.000Z,-78.60448652,35.68442705,0.0
4092013906,Chick-Fil-A #01488,220 Shenstone Blv ,GARNER,2003-09-26T00:00:00.000Z,-78.58261702,35.69212111,7.0
4092018087,Big Eds Garner,231 Timber DR ,Garner,2019-04-02T00:00:00.000Z,-78.60613102,35.68500723,0.0
4092016339,CHANELLO'S PIZZA OF GARNER,3608 BENSON RD ,GARNER,2013-01-07T00:00:00.000Z,-78.61153932,35.63067345,6.0
4092017168,BUFFALO BROTHERS GARNER,7245 WHITE OAK RD ,GARNER,2016-03-03T00:00:00.000Z,-78.58073782,35.68789371,12.0
4092017139,ARBY'S #6335,1300 E 5TH AVE ,GARNER,2016-02-03T00:00:00.000Z,-78.62088507,35.70869796,1.0
4092016599,SMITHFIELD'S CHICKEN N BAR-B-QUE,4000 JONES SAUSAGE RD ,GARNER,2014-01-03T00:00:00.000Z,-78.58070229,35.72648042,8.0
4092016907,LONGLEAF CAFE,201 CABELA DRIVE,GARNER,2015-04-08T00:00:00.000Z,-78.58142442,35.69787934,5.0
4092015320,LA COCINA #6,1221 TIMBER DR E ,GARNER,2009-01-09T00:00:00.000Z,-78.57544773,35.68894454,4.0
4092016240,SUBWAY #52435,1310 FIFTH  AVE ,GARNER,2012-08-20T00:00:00.000Z,-78.6218586,35.70948463,3.0
4092017303,SHEETZ #607,40 CABELA DR ,GARNER,2016-08-16T00:00:00.000Z,-78.58532113,35.69803233,4.0
4092017043,BALI-HAI,1571 HWY. 70 W ,GARNER,2015-09-26T00:00:00.000Z,0.0,0.0,13.0
4092017113,Blaze Pizza #1125,140 CABELA DR ,GARNER,2015-12-16T00:00:00.000Z,-78.58356211,35.69799194,8.0
4092014552,KFC #J120099,1599 US 70HWY,GARNER,2006-04-21T00:00:00.000Z,0.0,0.0,0.0
4092018217,Indian Pizza and Kebab,1155 Timber DR E ,Garner,2019-11-06T00:00:00.000Z,-78.57703897,35.68905989,0.0
4092016365,SHEETZ #507,7900 FAYETTEVILLE  RD ,GARNER,2013-01-30T00:00:00.000Z,0.0,0.0,1.0
4092018098,Jersey Mike's Sub #3189,166 Cabela DR ,GARNER,2019-04-11T00:00:00.000Z,-78.58356211,35.69799194,0.0
4092017663,CHIOS ROTISSERIE,2656 TIMBER DR ,GARNER,2017-08-07T00:00:00.000Z,-78.63679241,35.71604965,9.0
