business_id,yelp_name,wake_county_name,had_critical_violation,is_closed,years_open,rating,latitude,longitude,location_city,location_zip_code,url,price_$,price_$$,price_$$$,price_$$$$,price_?,category_acaibowls,category_african,category_argentine,category_asianfusion,category_bagels,category_bakeries,category_bars,category_bbq,category_beer_and_wine,category_beerbar,category_beergardens,category_brasseries,category_brazilian,category_breakfast_brunch,category_breweries,category_brewpubs,category_bubbletea,category_buffets,category_burgers,category_cafes,category_cafeteria,category_cajun,category_cantonese,category_caribbean,category_catering,category_cheesesteaks,category_chicken_wings,category_chickenshop,category_chinese,category_cocktailbars,category_coffee,category_coffeeroasteries,category_colombian,category_comfortfood,category_creperies,category_cuban,category_cupcakes,category_delis,category_desserts,category_dimsum,category_diners,category_divebars,category_dominican,category_donuts,category_egyptian,category_empanadas,category_eritrean,category_escapegames,category_ethiopian,category_farmersmarket,category_filipino,category_fondue,category_food_court,category_foodstands,category_foodtrucks,category_french,category_gastropubs,category_gelato,category_german,category_gluten_free,category_gourmet,category_greek,category_grillingequipment,category_hawaiian,category_healthmarkets,category_himalayan,category_hotdog,category_hotdogs,category_hotpot,category_icecream,category_indpak,category_internetcafe,category_irish,category_irish_pubs,category_italian,category_japanese,category_juicebars,category_kebab,category_kombucha,category_korean,category_laotian,category_lasertag,category_latin,category_lebanese,category_lounges,category_macarons,category_malaysian,category_markets,category_meats,category_mediterranean,category_mexican,category_mideastern,category_mongolian,category_musicvenues,category_newamerican,category_nonprofit,category_noodles,category_nutritionists,category_organic_stores,category_outdoorfurniture,category_paintandsip,category_pakistani,category_panasian,category_pastashops,category_persian,category_peruvian,category_pizza,category_poke,category_polish,category_psychic_astrology,category_pubs,category_puertorican,category_ramen,category_raw_food,category_recreation,category_restaurants,category_salad,category_salvadoran,category_sandwiches,category_seafood,category_servicestations,category_smokehouse,category_soulfood,category_soup,category_southern,category_spanish,category_sportsbars,category_steak,category_sushi,category_szechuan,category_tacos,category_taiwanese,category_tapas,category_tapasmallplates,category_tea,category_teppanyaki,category_tex-mex,category_thai,category_tradamerican,category_turkish,category_vegan,category_vegetarian,category_venezuelan,category_vietnamese,category_vitaminssupplements,category_waffles,category_walkingtours,category_whiskeybars,category_wine_bars,category_winetastingroom,category_wraps,review_pca_0,review_pca_1,review_pca_2,review_pca_3,review_pca_4,review_pca_5,review_pca_6,review_pca_7,review_pca_8,review_pca_9,review_pca_10,review_pca_11,review_pca_12,review_pca_13,review_pca_14,review_pca_15,review_pca_16,review_pca_17,review_pca_18,review_pca_19,review_pca_20,review_pca_21,review_pca_22,review_pca_23,review_pca_24,review_pca_25,review_pca_26,review_pca_27,review_pca_28,review_pca_29,review_pca_30,review_pca_31,review_pca_32,review_pca_33,review_pca_34,review_pca_35,review_pca_36,review_pca_37,review_pca_38,review_pca_39,review_pca_40,review_pca_41,review_pca_42,review_pca_43,review_pca_44,review_pca_45,review_pca_46,review_pca_47,review_pca_48,review_pca_49,review_pca_50,review_pca_51,review_pca_52,review_pca_53,review_pca_54,review_pca_55,review_pca_56,review_pca_57,review_pca_58,review_pca_59,review_pca_60,review_pca_61,review_pca_62,review_pca_63,review_pca_64,review_pca_65,review_pca_66,review_pca_67,review_pca_68,review_pca_69,review_pca_70,review_pca_71,review_pca_72,review_pca_73,review_pca_74,review_pca_75,review_pca_76,review_pca_77,review_pca_78,review_pca_79,review_pca_80,review_pca_81,review_pca_82,review_pca_83,review_pca_84,review_pca_85,review_pca_86,review_pca_87,review_pca_88,review_pca_89,review_pca_90,review_pca_91,review_pca_92,review_pca_93,review_pca_94,review_pca_95,review_pca_96,review_pca_97,review_pca_98,review_pca_99
JLiqr8NbYz6lDi4UNZrqbQ,Shuckin' Shack Oyster Bar,Shuckin' Shack,1,0,1,3.5,35.7465619,-78.7452716,Cary,27518,https://www.yelp.com/biz/shuckin-shack-oyster-bar-cary-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.299206971,0.065834561,0.341571982,0.219542497,0.166149975,0.158579857,-0.092045086,-0.26685627,-0.02896366,0.017706986,-0.069693982,-0.076313564,-0.010689959,-0.167250841,-0.040516061,0.084876328,-0.028867655,-0.081780381,0.194026939,-0.103631048,-0.019160001,-0.01392274,0.2242738,0.001957698,0.016615925,0.047509474,0.039280481,0.224141457,0.248588576,0.106696917,0.132630532,0.268043631,0.011598249,0.046735624,-0.105623054,0.010672119,-0.025759206,0.072126607,-0.0269474,0.090313593,-0.115237273,0.186220361,-0.110335052,0.052678364,0.220864904,-0.051149422,0.081623926,0.281938635,-0.140704515,0.137253766,0.089201811,-0.099658082,0.394233277,-0.045323639,0.033302376,0.052567677,0.240817997,0.025020075,0.321114548,0.193252574,-0.078634808,-0.218769936,0.007368009,-0.089266789,-0.205835262,-0.397112406,-0.087436912,0.071046345,-0.328641161,-0.054676684,-0.350419536,-0.094086579,0.142722013,-0.064877266,0.007302119,-0.257027561,-0.209630384,0.183771496,0.000154811,0.077357101,0.004457732,-0.039151918,-0.080908767,0.228718705,0.008130395,-0.108935929,-0.056118871,0.033385094,0.052349802,-0.120480525,0.021171058,0.099503905,0.078855727,-0.064315184,-0.136706206,-0.052968628,0.089619814,-0.015101267,-0.082235584,0.039645825
Xg-8eP-nLdfDk_IGuV-35g,Mami Noras Rotisserie Chicken,MAMI NORA`S CHICKEN,1,0,8,4.5,35.81373,-78.62714,Raleigh,27608,https://www.yelp.com/biz/mami-noras-rotisserie-chicken-raleigh-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143134761,0.182160037,-0.060099803,0.100046984,-0.171448422,-0.060944258,-0.270250782,-0.23721445,-0.063251041,0.048580163,-0.064308713,0.157189375,0.010757531,0.18290099,-0.169702392,-0.07448948,0.025156263,-0.317381612,-0.143060122,0.081727354,-0.028277398,-0.04113912,0.012204209,0.129600723,0.18408776,0.070928625,-0.074153966,-0.054320491,-0.13983846,0.021302038,0.03897063,0.037959244,0.074048568,-0.063139321,0.129984242,0.246917208,0.001524488,0.028312726,-0.095085853,0.114818772,-0.041107585,-0.025326901,-0.058265168,-0.176592826,-0.033657932,0.340960338,0.006774987,0.073540715,0.048594943,0.201936784,-0.006346061,-0.130470794,-0.09629756,0.07744184,0.059031743,-0.093622308,-0.025156241,-0.080838626,0.093614605,-0.039751873,-0.004896456,-0.021198299,-0.02348919,-0.136941862,-0.088911818,0.150785796,-0.084792752,-0.064674899,-0.01402155,-0.134960617,0.116959731,0.093351192,-0.125104868,0.052108925,-0.001536227,-0.074946882,-0.147271832,0.057222362,-0.045581081,-0.008696289,0.031085882,0.040008096,0.076148551,0.018700509,-0.078128558,-0.003947775,0.005379094,0.010200936,-0.029618446,-0.006232955,0.045333809,-0.108255436,-0.02801833,-0.145513309,-0.03870737,0.060795134,0.055434415,-0.04057934,0.019801593,-0.110125161
9_EevksnW8TrNYibpcweIw,Baan Thai,BAAN THAI RESTAURANT,1,0,11,4,35.7376866,-78.8640693,Apex,27502,https://www.yelp.com/biz/baan-thai-apex?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.092199434,0.368249906,0.364589498,-0.227099671,0.00777589,-0.228114584,0.025902264,-0.213898097,-0.030415195,-0.078533797,0.043841967,-0.067598317,0.159824952,-0.122961027,0.114432841,-0.078523122,-0.21159978,0.010433315,0.165620058,-0.134029948,-0.049287438,-0.100161214,0.14909948,-0.213977147,0.106232008,-0.032221653,-0.078090903,-0.096416124,0.037110801,0.017998544,-0.290420761,-0.026873821,-0.327411483,-0.014781413,0.178762007,0.018428274,-0.194388599,0.120501149,-0.221072985,0.166653321,-0.177676701,0.224213588,0.060938582,-0.010463354,-0.297524137,-0.218534575,-0.002912639,-0.024730591,-0.040692593,-0.080593593,0.089049524,-0.045426308,-0.00988665,-0.003543495,-0.060862821,0.045533656,-0.002275576,0.107567473,0.193252242,-0.011681274,0.035433667,0.020164749,0.016744909,-0.011185471,-0.029121577,-0.009149765,-0.026283638,0.105385279,0.097713245,0.097826587,-0.000142862,0.148732837,0.055311332,0.023358339,-0.024085278,-0.107314136,-0.024331193,0.036088156,-0.140906717,0.070260396,0.132905793,0.019047164,0.043164131,0.04146602,0.119192297,0.06605238,-0.005737925,0.04153677,0.064031586,0.057721727,-0.015211659,0.057099678,-0.066723643,-0.023797312,-0.045083378,-0.091617879,0.080341382,0.012333117,-0.10679122,0.119271796
S_iZrmUxlTOE4RyC3IK7jQ,Sono Sushi Restaurant Bar,SONO SUSHI BAR,1,0,4,4,35.77533586,-78.63962518,Raleigh,27601,https://www.yelp.com/biz/sono-sushi-restaurant-bar-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.213558857,0.335009285,-0.07209273,0.277462224,-0.148278668,-0.108646945,0.006802498,-0.203231186,0.010142099,-0.074166032,-0.104376275,-0.040875127,0.076405197,-0.157132107,-0.092690252,0.058478004,-0.098826456,-0.052026392,0.157199475,-0.110730267,-0.014360851,-0.096028917,0.066582467,-0.102599694,-0.24384762,0.152189091,0.100914212,-0.009817688,-0.042980296,0.140025743,-0.013988669,-0.04000498,-0.075272966,0.244277629,0.004508152,0.044048692,0.087757253,0.11266759,0.240207507,0.142114777,0.339721965,-0.247139208,0.005190499,-0.00650978,0.092679131,0.035947624,-0.252559798,-0.171256432,-0.110770074,-0.15183784,0.053541011,0.168224859,0.122408168,0.223202591,0.142905633,-0.16463352,-0.31601883,-0.167739491,-0.203418439,0.163821215,-0.037031641,0.106430837,-0.108731313,-0.11220696,0.174244862,-0.077763486,0.034035277,0.206748343,-0.083015325,-0.115390703,-0.25755518,0.016564375,0.117961635,-0.081725464,0.029763688,-0.155570141,-0.197010557,-0.073929549,0.181660057,0.07677979,0.003453699,-0.022588084,0.047391991,0.111609486,0.120609792,-0.127123797,-0.112396998,-0.091058291,-0.157370517,-0.170646405,-0.090017577,0.192883814,0.116455775,0.067968545,-0.07802882,0.177146652,-0.088943886,-0.041895392,-0.072410873,-0.031687448
bOQLn6UXeqLPhj5VYR2KQw,Thai Villa,Thai Villa Restaurant,1,0,20,3.5,35.76457472,-78.74215813,Raleigh,27606,https://www.yelp.com/biz/thai-villa-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366012619,0.144859019,-0.033557092,0.117379095,0.161699026,-0.312077922,-0.068641825,0.300112989,0.032209909,-0.222331155,0.322037135,0.000928505,0.263486438,0.036517903,-0.449638417,0.125669753,-0.124701767,0.311203586,0.167214518,0.07150975,0.278615315,0.226614574,-0.004081918,-0.027131923,0.104822104,-0.0412885,0.139877642,-0.038397655,0.233223853,0.059648838,-0.00340179,0.192901189,0.143613696,0.037602997,-0.023286233,0.020018045,-0.016255174,0.001104117,0.030844487,0.066586276,0.115501801,-0.036008903,-0.125647154,-0.107278683,0.175613962,-0.020016024,-0.050603483,-0.128215358,-0.106226219,0.25441228,-0.001286485,0.099691464,-0.102827742,0.016516467,0.170055356,-0.014829416,-0.059002595,0.086256844,0.110107377,0.005570299,0.033810011,-0.012886657,0.069971632,-0.049166927,-0.103170777,0.059761339,0.073701905,0.187887479,-0.017472264,0.080493061,-0.094209512,0.031363535,0.038645384,-0.049144287,1.68E-05,-0.092750934,0.224420786,-0.271967903,0.015917082,0.082713916,-0.054926232,0.064362735,-0.028579956,-0.009728827,-0.045245673,0.107417366,0.011844816,-0.003444175,-0.139278589,-0.06107059,-0.011298067,-0.170345508,0.06688557,-0.020961395,-0.077746211,0.041926081,-0.244322331,0.227993416,-0.169116764,0.018750099
m_I7RdZdmH5d_1L9wkqcwg,KFC,KFC/TACO BELL ,1,0,9,1.5,35.6359,-78.8309,Holly Springs,27540,https://www.yelp.com/biz/kfc-holly-springs-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438696387,-0.394852462,0.432646358,-0.064739685,-0.344579778,-0.038078837,-0.160907325,-0.184504092,0.067579408,0.169238568,0.017043291,-0.065411664,-0.03724583,-0.211705033,-0.224791139,-0.102518366,-0.03699382,-0.225928574,-0.105295214,0.279819273,0.219383867,-0.351037766,0.026217937,0.230138043,0.11412648,-0.071774697,0.276135573,0.14869757,-0.139615047,-0.085414106,-0.436509241,0.515186273,-0.218075792,0.068199307,0.026357584,-0.039110374,-0.097580451,0.239472313,-0.326167818,-0.036068499,0.06488518,0.035565091,0.016639063,-0.204192154,0.01438137,-0.005772443,-0.00891559,0.100617258,-0.082631759,0.004463009,-0.079857554,-0.059792011,-0.099532286,-0.210772184,0.048212172,0.001323148,0.056406195,0.039182578,-0.002037142,-0.1634433,0.080915122,0.000727719,0.024506417,0.018368673,-0.078621833,-0.199835225,0.027435668,0.05996177,0.219693829,-0.012046045,-0.013717469,-0.065627066,-0.009477644,0.068872858,-0.000347719,-0.095156477,0.042278369,-0.075361388,-0.053122972,0.017199395,-0.061730922,0.138313829,0.022199247,-0.132532337,0.016180304,0.004938941,-0.051867453,-0.097234886,0.034316963,-0.057222845,-0.140440349,-0.01522569,0.044558006,-0.074001204,0.000633123,-0.133906309,-0.07907406,0.244458692,0.220716316,0.057390225
Qa5nO5xH7YH0cZ5JuV27zQ,Taco Bell,Taco Bell / KFC 3248,1,0,18,1.5,35.85553,-78.64144,Raleigh,27609,https://www.yelp.com/biz/taco-bell-raleigh-5?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166995623,-0.46895121,0.375335967,-0.18106705,1.25E-05,-0.045038809,-0.107894081,-0.035983983,0.063735136,-0.188954491,0.276338326,-0.102717734,-0.080276407,-0.084274274,0.136066648,0.135242746,-0.378965247,0.103694586,-0.096145201,0.009078075,-0.025785241,0.088783416,-0.058234058,0.054862584,0.09206066,0.027467793,-0.17027118,-0.297609517,-0.055298102,0.029921447,0.066816661,-0.0472369,0.086914728,-0.086696358,0.030081554,-0.018817294,-0.092876102,0.134327544,-0.167916257,0.208416022,-0.07580027,-0.145748868,-0.067367705,0.000661572,0.081577383,0.319563343,-0.375691388,0.197974316,0.18151973,0.124711277,0.053767346,-0.211914043,0.003598724,0.221683639,-0.138714897,-0.224877361,-0.079818528,0.059810569,0.033868162,-0.169101909,0.029148847,-0.196395105,0.040321578,-0.054039565,0.061912649,-0.130325697,-0.016837526,-0.007238362,0.17067615,-0.063409132,0.134117255,-0.017392984,0.044834632,-0.065617779,-0.08201667,0.018864405,-0.108793895,0.072266434,-0.041644192,-0.129151992,0.007930947,-0.066373432,0.112460751,0.084472722,-0.107852806,-0.049686838,0.085416925,0.007144151,-0.022216825,0.011958744,-0.016744952,0.110261113,0.077448738,-0.052387928,0.016167434,0.037964792,0.092259793,-0.126380644,-0.11588784,0.012822179
JM_naG-wCTrntAQoK-O5kw,El Paseo Restaurant,El Paseo,0,0,14,3.5,35.82214355,-78.59155273,Raleigh,27604,https://www.yelp.com/biz/el-paseo-restaurant-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494222602,-0.30969678,0.325859441,0.669950953,0.155313054,-0.077641985,-0.208625939,-0.062258254,-0.296378328,-0.122427608,-0.310058613,-0.028283154,-0.1334154,-0.068037276,0.114866609,-0.006041282,-0.060985297,-0.137841308,0.007709397,-0.0548798,-0.082615935,-0.065476957,0.0130591,0.007041331,-0.061425634,-0.046282029,-0.056673082,0.230061375,0.026028871,-0.107010164,0.186158877,-0.105166443,0.087193775,-0.08131362,0.069804701,-0.147636637,-0.20532639,-0.035746362,0.18258262,-0.099612258,-0.002885327,0.166059905,-0.037998445,0.088716141,0.060231977,-0.075938573,0.009383769,0.073191243,-0.064512066,0.110030855,0.162382606,0.007528225,-0.070729357,0.026248851,0.149722988,0.040457126,0.079170063,0.094274437,-0.085256145,-0.076933719,0.064477906,-0.145791747,0.045305714,-0.067530515,0.142472227,-0.049220058,0.064076657,0.005328508,-0.099940801,0.068371883,0.129042386,0.159451703,0.000978806,0.039644035,-0.127644227,0.005830096,-0.049570875,-0.127745903,-0.00203395,0.132551467,-0.043082864,0.038657837,-0.002215591,0.043484401,0.149001401,-0.018071515,-0.066434452,-0.051514199,-0.115610213,-0.127272672,-0.157148907,-0.105129594,0.094496709,0.002457124,0.09896498,0.10908302,0.123635313,0.139299357,0.045868183,-0.123671372
uASO54XNhLo_Jd93SreYYQ,The Big Easy Oven & Tap,THE BIG EASY,1,0,7,3.5,35.80382137,-78.78098532,Cary,27513,https://www.yelp.com/biz/the-big-easy-oven-and-tap-cary-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346043049,0.177607696,0.012788053,0.078682614,0.020986987,-0.375221749,-0.150516345,-0.143204702,0.162747045,-0.065184447,-0.193646944,-0.121269414,-0.052764629,0.02565827,0.138012145,-0.186399752,-0.218945091,-0.000410539,-0.041258814,-0.11703012,-0.141589835,-0.059464752,-0.042137239,0.067313978,-0.01536039,0.015902609,-0.173337826,0.138056403,0.131484074,-0.086635415,0.071529508,-0.07406893,-0.07976776,-0.003534758,-0.146370783,0.14986658,-0.082416582,0.000386383,0.135224112,-0.087944706,0.182508788,-0.026751489,-0.08246208,0.0314579,0.029028671,-0.142885938,0.131133654,0.088938731,0.160024359,-0.032636641,0.048845259,-0.139291922,0.027917147,-0.00425634,-0.039993818,0.043532235,-0.021377029,0.1513988,0.007950446,-0.197070121,-0.114823101,-0.096017188,-0.047879387,-0.09668167,-0.013101651,0.093639874,-0.019982246,-0.033591514,-0.004517935,-0.035539564,-0.032818311,0.01777835,0.100344956,-0.032023219,0.041493783,-0.112444812,0.117522295,-0.106421779,0.02978614,0.116001378,0.129465168,-0.061194858,-0.0567043,-0.002877446,0.00044441,-0.109759175,-0.045017809,0.084496829,-0.000381047,-0.057051304,-0.104097222,0.012713282,-0.058709506,-0.058308586,-1.31E-05,-0.075883479,0.125791604,0.171893888,0.166720443,-0.038797739
eraJ1lNxWZ_AicCnu_BDWg,Subway,SUBWAY  @ WALMART,1,0,5,2,35.59441,-78.78151,Fuquay Varina,27526,https://www.yelp.com/biz/subway-fuquay-varina-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.636226628,-0.482521402,0.665224433,-0.141778244,-0.111138163,-0.047900989,-0.079518653,0.262370329,-0.667290994,0.139317596,-0.313151532,-0.062360024,-0.372879628,-0.219770279,0.236649792,0.256593304,0.004676981,-0.09743669,0.358769437,-0.113962289,-0.029183391,-0.098108687,0.831576327,0.002061631,-0.196838699,-0.068327853,0.476003509,0.110183349,-0.222946202,-0.337367217,0.24333419,0.523991781,-0.181092751,-0.165323339,-0.12392664,-0.334961941,-0.352286705,0.370461819,-0.541094759,-0.051366648,-0.208525942,0.186231297,-0.048257229,-0.128751502,-0.060601091,-0.229855232,0.315097937,0.316085171,-0.128177193,0.028055108,-0.274502261,-0.014917101,0.088865399,-0.231053859,0.016003665,-0.105383823,-0.136139688,0.018806232,-0.028035958,0.055910188,-0.021350702,0.042677488,0.069918058,-0.004512466,-0.073362632,-0.033595348,0.201995659,0.27832571,0.094216129,0.145892461,0.299816265,-0.129425151,-0.099935172,-0.226833993,0.250919876,0.082290472,-0.238315043,-0.147437019,0.430436476,-0.0609083,0.158252108,-0.022693701,0.014490565,-0.082612602,0.014112054,0.198002111,0.027354216,0.117977448,-0.070948725,0.023593816,0.289801889,-0.043947754,0.449086558,-0.273342643,0.13257478,0.151072467,0.34939331,-0.322608159,-0.279297325,-0.022185403
